"","mag","rupture_complete","JB_complete","fm_type_code","vs30","rotD50_pga","ev_latitude","ev_longitude","st_latitude","st_longitude"
"1009",6.2,41.73,41.73,"NF",521.899982,80.0889705,42.6983,13.2335,43.2381,13.0674
"1010",6.2,182.17,182.17,"NF",1021.062527,0.9363855,42.6983,13.2335,41.513145,14.910201
"1011",6.2,35.46,35.46,"NF",616.795006,50.8866005,42.6983,13.2335,43.1927,13.1427
"1012",6.2,181.9,181.9,"NF",311.961066,2.639652,42.6983,13.2335,41.7059,15.127
"1013",6.2,81.73,80.69,"NF",792.741375,9.12669,42.6983,13.2335,42.91263,12.11214
"1014",6.2,65.06,65.05,"NF",509.465827,21.841718,42.6983,13.2335,43.44183,12.9973
"1015",6.2,35.78,35.78,"NF",687.908846,77.3925745,42.6983,13.2335,43.1373,13.4692
"1016",6.2,67.36,66.1,"NF",518.414094,42.4252415,42.6983,13.2335,43.263,12.5246
"1017",6.2,169.04,168.5,"NF",600.286153,0.798532,42.6983,13.2335,43.5236,11.2458
"1018",6.2,90.59,89.72,"NF",850.518468,7.1899665,42.6983,13.2335,43.53567,12.535
"1019",6.2,176.81,176.81,"NF",568.198291,0.6765515,42.6983,13.2335,41.200001,14.17989
"1020",6.2,109.1,108.63,"NF",470.162097,2.335845,42.6983,13.2335,41.71743,13.71202
"1021",6.2,64.39,64.39,"NF",313.93673,40.3025955,42.6983,13.2335,43.3778,13.6095
"1022",6.2,126,126,"NF",911.178534,4.463127,42.6983,13.2335,41.70328,14.1524
"1023",6.2,106.93,106.14,"NF",399,3.8886585,42.6983,13.2335,41.82869,12.51553
"1024",6.2,97.82,96.94,"NF",334.777632,4.04667,42.6983,13.2335,42.84906,11.90967
"1025",6.2,91.98,91.98,"NF",362.133652,37.21415,42.6983,13.2335,43.7052,13.2331
"1026",6.2,71.09,70.89,"NF",672.411804,45.7342,42.6983,13.2335,43.4363,12.7822
"1027",6.2,48.92,48.92,"NF",731.467943,64.4619905,42.6983,13.2335,43.311198,13.312848
"1028",6.2,141.07,141.07,"NF",662.075996,2.3480345,42.6983,13.2335,41.7666,14.5502
"1029",6.2,157.13,157.13,"NF",960.337609,1.373194,42.6983,13.2335,41.4154,14.2342
"1030",5.52,86.9687300125741,86.6,"NF",493.600146,2.5307075,42.7922,13.1507,43.472301,12.6308
"1031",5.52,87.4666222052732,87.1,"NF",480.171874,4.5825155,42.7922,13.1507,43.3041,12.341
"1032",5.52,22.3787845961303,20.9,"NF",670,103.4557455,42.7922,13.1507,42.63246,13.286176
"1033",5.52,93.8416218956173,93.5,"NF",563.893679,8.8839685,42.7922,13.1507,43.59229,13.507411
"1034",5.52,42.7551166528639,42,"NF",905.293998,11.3988715,42.7922,13.1507,42.41811,13.078598
"1035",5.52,49.3527101586124,48.7,"NF",1005.173183,13.8114665,42.7922,13.1507,42.380539,13.35474
"1036",5.52,49.6487663492256,49,"NF",696,15.2269495,42.7922,13.1507,42.373474,13.337026
"1037",5.52,54.3915434603579,53.8,"NF",705,10.9848035,42.7922,13.1507,42.344967,13.400949
"1038",5.52,49.3527101586124,48.7,"NF",474,16.6415785,42.7922,13.1507,42.377222,13.343888
"1039",5.52,55.1829683869942,54.6,"NF",1052.930462,10.3558035,42.7922,13.1507,43.074982,12.604141
"1040",5.52,88.2632992811848,87.9,"NF",199,4.4329795,42.7922,13.1507,42.027458,13.425929
"1041",5.52,154.107786954456,153.9,"NF",829,0.4389775,42.7922,13.1507,43.889511,11.991291
"1042",5.52,63.8035265483029,63.3,"NF",444,12.1431765,42.7922,13.1507,42.324272,13.59007
"1043",5.52,88.1637113556366,87.8,"NF",1087.992469,3.180919,42.7922,13.1507,42.191732,13.845266
"1044",5.52,47.4788373909893,46.8,"NF",211,15.194575,42.7922,13.1507,42.932367,12.611065
"1045",5.52,98.6249968314321,98.3,"NF",316,4.69594,42.7922,13.1507,43.3683,12.2346
"1046",5.52,33.9558536926993,33,"NF",145,29.182914,42.7922,13.1507,43.036714,12.920428
"1047",5.52,84.5791936589608,84.2,"NF",868.999685,1.744981,42.7922,13.1507,42.085224,13.520722
"1048",5.52,184.673360287834,184.5,"NF",834.594131,0.343617,42.7922,13.1507,41.5628,14.6523
"1049",5.52,76.8177062922345,76.4,"NF",732,3.4158625,42.7922,13.1507,42.271618,13.758301
"1050",5.52,52.2164724967131,51.6,"NF",346.992982,14.978405,42.7922,13.1507,43.008015,12.590602
"1051",5.52,16.0377679244962,13.9,"NF",698,59.3017465,42.7922,13.1507,42.719097,13.01228
"1052",5.52,94.339811320566,94,"NF",466,3.536892,42.7922,13.1507,42.754048,12.003539
"1053",5.52,166.692081395608,166.5,"NF",541,1.2442775,42.7922,13.1507,44.137005,12.241408
"1054",5.52,77.4144689318476,77,"NF",1044.714697,3.6198955,42.7922,13.1507,42.100933,13.088044
"1055",5.52,155.605783954196,155.4,"NF",648,0.752446,42.7922,13.1507,41.48579,13.82309
"1056",5.52,48.5634636326529,47.9,"NF",407,17.936755,42.7922,13.1507,42.388366,12.947702
"1057",5.52,165.693240658755,165.5,"NF",727.291194,0.82745,42.7922,13.1507,41.6611,14.4565
"1058",5.52,195.963363922954,195.8,"NF",292,0.6439015,42.7922,13.1507,44.298016,11.890746
"1059",5.52,64.7957560338638,64.3,"NF",398.01861,11.843731,42.7922,13.1507,43.343601,12.9119
"1060",5.52,58.8463252888403,58.3,"NF",790,5.501866,42.7922,13.1507,42.268028,13.11722
"1061",5.52,34.2474816592403,33.3,"NF",351.495505,156.364876,42.7922,13.1507,43.0263,12.896506
"1062",5.52,36.5853795934934,35.7,"NF",341.377307,19.9404305,42.7922,13.1507,43.01459,12.83513
"1063",5.52,77.7128689471699,77.3,"NF",1063.133872,4.5599255,42.7922,13.1507,43.356972,12.597252
"1064",5.52,78.7076235189451,78.3,"NF",523.783058,2.072814,42.7922,13.1507,43.355301,12.5726
"1065",5.52,74.232337966684,73.8,"NF",224,7.492144,42.7922,13.1507,43.31381,12.58949
"1066",5.52,57.7567312094443,57.2,"NF",675.260242,4.132489,42.7922,13.1507,43.233101,12.789001
"1067",5.52,48.1689734165054,47.5,"NF",929.25549,13.2883595,42.7922,13.1507,42.803818,12.570145
"1068",5.52,51.8212311702453,51.2,"NF",492,21.015933,42.7922,13.1507,42.420689,13.519362
"1069",5.52,31.04834939252,30,"NF",1091,18.20245,42.7922,13.1507,42.558243,12.968894
"1070",5.52,158.302274146646,158.1,"NF",568,0.772597,42.7922,13.1507,43.994366,12.107441
"1071",5.52,60.2336284811068,59.7,"NF",439.952239,27.283456,42.7922,13.1507,43.292511,13.418895
"1072",5.52,69.2635546301228,68.8,"NF",800,5.438576,42.7922,13.1507,42.249229,12.748319
"1073",5.52,30.8551454379979,29.8,"NF",980.827142,17.9008315,42.7922,13.1507,43.059684,13.184466
"1074",5.52,34.6365413977782,33.7,"NF",756.133791,24.1866185,42.7922,13.1507,42.52676,13.350837
"1075",5.52,34.7338451657745,33.8,"NF",757.454328,23.1799295,42.7922,13.1507,42.526699,13.3509
"1076",5.52,52.7106251148666,52.1,"NF",579,15.4613235,42.7922,13.1507,43.249435,13.008338
"1077",5.52,31.8220049651181,30.8,"NF",773.763258,29.8327915,42.7922,13.1507,42.524021,13.244796
"1078",5.52,75.8232154422378,75.4,"NF",1046,1.787585,42.7922,13.1507,42.9619,12.257
"1079",5.52,47.0846047025989,46.4,"NF",555,50.7994385,42.7922,13.1507,43.111583,12.784666
"1080",5.52,9.13016976841066,4.4,"NF",498,176.3112185,42.7922,13.1507,42.792543,13.096475
"1081",5.52,60.7292351343239,60.2,"NF",906.775356,5.515069,42.7922,13.1507,42.51556,12.51944
"1082",5.52,85.9730190234122,85.6,"NF",872.576703,1.0672865,42.7922,13.1507,43.00581,12.14362
"1083",5.52,31.2416388814671,30.2,"NF",654.98483,58.489487,42.7922,13.1507,42.558022,13.33799
"1084",5.52,61.6215059861409,61.1,"NF",693.626871,14.8247575,42.7922,13.1507,42.322872,13.539446
"1085",5.52,119.567930483052,119.3,"NF",875.397229,0.905907,42.7922,13.1507,42.847446,11.693599
"1086",5.52,76.5193439595505,76.1,"NF",931.72393,1.2292,42.7922,13.1507,43.111031,12.325171
"1087",5.52,121.164392459171,120.9,"NF",1000,1.1957355,42.7922,13.1507,41.812042,13.789196
"1088",5.52,52.0188427399149,51.4,"NF",854.269981,16.301405,42.7922,13.1507,43.066567,13.657076
"1089",5.52,42.8533545944772,42.1,"NF",855.838905,14.413868,42.7922,13.1507,42.4356,13.3262
"1090",5.52,48.7607424061611,48.1,"NF",170,18.270455,42.7922,13.1507,42.430278,12.829097
"1091",5.52,60.630108032231,60.1,"NF",341.158774,12.271344,42.7922,13.1507,42.933846,13.860366
"1092",5.52,65.589709558741,65.1,"NF",752,6.887875,42.7922,13.1507,42.289706,13.557652
"1093",5.52,68.9655711206686,68.5,"NF",689.242299,5.0936205,42.7922,13.1507,43.330799,12.7408
"1094",5.52,99.7214119434738,99.4,"NF",258,10.2386815,42.7922,13.1507,43.68558,13.226162
"1095",5.52,52.7106251148666,52.1,"NF",534.973894,15.847302,42.7922,13.1507,42.632,12.5536
"1096",5.52,139.230025497376,139,"NF",889.599638,0.684392,42.7922,13.1507,43.934326,12.44929
"1097",5.52,31.04834939252,30,"NF",429.228641,21.412814,42.7922,13.1507,43.03717,13.304135
"1098",5.52,120.266371026983,120,"NF",382.031865,2.26011,42.7922,13.1507,43.573502,12.1312
"1099",5.52,36.5853795934934,35.7,"NF",968.233606,22.0846515,42.7922,13.1507,42.515139,13.371038
"1100",5.52,34.5392530318766,33.6,"NF",686.769402,44.552431,42.7922,13.1507,42.72324,12.751268
"1101",5.52,35.4153921339296,34.5,"NF",533.470351,21.330761,42.7922,13.1507,42.734402,12.7363
"1102",5.52,118.869508285346,118.6,"NF",538.428785,1.152915,42.7922,13.1507,43.571499,12.154
"1103",5.52,165.893007688691,165.7,"NF",486,0.2638665,42.7922,13.1507,43.908112,11.794457
"1104",5.52,101.615402375821,101.3,"NF",1263.590202,1.8287795,42.7922,13.1507,42.089,13.934
"1105",5.52,102.014165683007,101.7,"NF",363.572963,5.9838685,42.7922,13.1507,42.0734,13.9166
"1106",5.52,102.113858021328,101.8,"NF",379.58271,4.1680445,42.7922,13.1507,42.068,13.909
"1107",5.52,101.615402375821,101.3,"NF",365.382047,5.720735,42.7922,13.1507,42.085,13.9274
"1108",5.52,47.2817089369663,46.6,"NF",886.821914,21.516737,42.7922,13.1507,42.656555,13.689544
"1109",5.52,48.5634636326529,47.9,"NF",910.226117,20.293686,42.7922,13.1507,43.215904,13.25838
"1110",5.52,63.3075035047189,62.8,"NF",645.889517,5.7507965,42.7922,13.1507,42.738174,12.387275
"1111",5.52,36.0976453525711,35.2,"NF",354.29718,25.0166955,42.7922,13.1507,42.876499,12.7358
"1112",5.52,41.675052489469,40.9,"NF",380,21.510211,42.7922,13.1507,42.461314,12.932308
"1113",5.52,49.5500756810724,48.9,"NF",504.944813,6.7647515,42.7922,13.1507,42.558201,12.6461
"1114",5.52,113.183081774619,112.9,"NF",404.448204,1.8868945,42.7922,13.1507,42.422613,11.8696
"1115",5.52,104.905481267663,104.6,"NF",368.163304,7.236314,42.7922,13.1507,41.893015,12.773221
"1116",5.52,61.1257719787652,60.6,"NF",458.659697,12.1937155,42.7922,13.1507,43.159302,12.6017
"1117",5.52,104.107828716192,103.8,"NF",702.974787,0.2675735,42.7922,13.1507,43.55846,12.41991
"1118",5.52,79.8020049873435,79.4,"NF",393.524458,2.17409,42.7922,13.1507,43.3666,12.5715
"1119",5.52,84.280543424921,83.9,"NF",511.624758,1.9266865,42.7922,13.1507,43.3152,12.4073
"1120",5.52,79.5035219345659,79.1,"NF",507.754022,1.3605045,42.7922,13.1507,43.1979,12.3536
"1121",5.52,89.5580258826645,89.2,"NF",780.723564,1.4356085,42.7922,13.1507,43.38211,12.40663
"1122",5.52,182.87506664387,182.7,"NF",654.456878,0.408014,42.7922,13.1507,41.5461,14.5938
"1123",5.52,67.3766279951735,66.9,"NF",764.01457,15.5614695,42.7922,13.1507,43.1942,13.7614
"1124",5.52,113.681836719856,113.4,"NF",744.53735,0.7287635,42.7922,13.1507,43.3292,11.9663
"1125",5.52,105.404032180937,105.1,"NF",277,2.3479465,42.7922,13.1507,43.4584,12.2336
"1126",5.52,151.01205249913,150.8,"NF",728.156334,0.873642,42.7922,13.1507,41.5978,14.0183
"1127",5.52,71.449282711585,71,"NF",824.855804,6.0616035,42.7922,13.1507,43.305297,13.670091
"1128",5.52,94.4394515020074,94.1,"NF",588.17473,4.380179,42.7922,13.1507,43.6318,13.0003
"1129",5.52,22.0988687493274,20.6,"NF",897.56078,51.8281995,42.7922,13.1507,42.9621,13.0498
"1130",5.52,58.8463252888403,58.3,"NF",1011.252462,5.4228895,42.7922,13.1507,42.26802,13.11718
"1131",5.52,48.1689734165054,47.5,"NF",615.495531,10.216451,42.7922,13.1507,43.188561,12.931604
"1132",5.52,50.6359556046887,50,"NF",521.899982,25.5252545,42.7922,13.1507,43.2381,13.0674
"1133",5.52,34.5392530318766,33.6,"NF",600.159948,60.112524,42.7922,13.1507,43.0627,13.3352
"1134",5.52,106.89976613632,106.6,"NF",862.024081,1.8224225,42.7922,13.1507,42.011539,13.9046
"1135",5.52,129.547250067302,129.3,"NF",286,2.4642415,42.7922,13.1507,41.67747,12.69864
"1136",5.52,45.2133829745132,44.5,"NF",616.795006,12.761054,42.7922,13.1507,43.1927,13.1427
"1137",5.52,86.2717219023708,85.9,"NF",792.741375,4.022778,42.7922,13.1507,42.91263,12.11214
"1138",5.52,73.6358608288108,73.2,"NF",509.465827,9.167471,42.7922,13.1507,43.44183,12.9973
"1139",5.52,46.9860617630378,46.3,"NF",687.908846,27.6732885,42.7922,13.1507,43.1373,13.4692
"1140",5.52,98.6249968314321,98.3,"NF",553.164478,2.23429,42.7922,13.1507,43.6292,12.7595
"1141",5.52,53.5014953062062,52.9,"NF",538.279838,13.7104965,42.7922,13.1507,43.256732,13.009601
"1142",5.52,175.082866094887,174.9,"NF",600.286153,0.1836285,42.7922,13.1507,43.5236,11.2458
"1143",5.52,96.9306968921611,96.6,"NF",850.518468,1.966353,42.7922,13.1507,43.53567,12.535
"1144",5.52,196.462948160716,196.3,"NF",568.198291,0.2562395,42.7922,13.1507,41.200001,14.17989
"1145",5.52,45.7055795281058,45,"NF",1016.739979,7.414374,42.7922,13.1507,43.1782,12.9838
"1146",5.52,128.34956174448,128.1,"NF",470.162097,0.6182535,42.7922,13.1507,41.71743,13.71202
"1147",5.52,75.4254598925323,75,"NF",313.93673,21.360795,42.7922,13.1507,43.3778,13.6095
"1148",5.52,32.8878396979796,31.9,"NF",842.199118,50.830177,42.7922,13.1507,42.509,13.2145
"1149",5.52,146.718267437971,146.5,"NF",911.178534,1.160595,42.7922,13.1507,41.70328,14.1524
"1150",5.52,119.368379397561,119.1,"NF",399,1.711223,42.7922,13.1507,41.82869,12.51553
"1151",5.52,102.014165683007,101.7,"NF",334.777632,1.118765,42.7922,13.1507,42.84906,11.90967
"1152",5.52,43.442951096812,42.7,"NF",871.375451,20.060774,42.7922,13.1507,43.14683,12.94762
"1153",5.52,162.796683012892,162.6,"NF",1001.609884,0.302452,42.7922,13.1507,43.9048,11.847
"1154",5.52,78.0112812354726,77.6,"NF",672.411804,10.2852,42.7922,13.1507,43.4363,12.7822
"1155",5.52,49.1553659329274,48.5,"NF",583.998231,18.564069,42.7922,13.1507,43.228783,13.176956
"1156",5.52,42.3622473435959,41.6,"NF",1001.812341,30.345978,42.7922,13.1507,42.62279,13.60393
"1157",5.52,59.7380950483023,59.2,"NF",731.467943,12.9328145,42.7922,13.1507,43.311198,13.312848
"1158",5.52,162.397167462983,162.2,"NF",662.075996,0.566362,42.7922,13.1507,41.7666,14.5502
"1159",5.52,177.480393283315,177.3,"NF",960.337609,0.3656725,42.7922,13.1507,41.4154,14.2342
"1160",5.54,27.4169655505492,26,"NF",432,158.0578535,42.8802,13.1275,42.671575,13.270813
"1161",5.54,28.0816666172077,26.7,"NF",527.157403,121.4353905,42.8802,13.1275,42.673895,13.29381
"1162",5.54,31.6204048044929,30.4,"NF",670,69.3252335,42.8802,13.1275,42.63254,13.286562
"1163",5.54,23.1008657846411,21.4,"NF",839.089035,48.82469,42.8802,13.1275,42.70367,13.232048
"1164",5.54,32.8721766848501,31.7,"NF",513,41.5934905,42.8802,13.1275,42.625117,13.29985
"1165",5.54,29.6070937445741,28.3,"NF",1160.031517,23.642643,42.8802,13.1275,42.66291,13.307648
"1166",5.54,32.2939622839936,31.1,"NF",460.436306,91.2009545,42.8802,13.1275,42.628018,13.29179
"1167",5.54,35.0954412994053,34,"NF",953.383878,39.9561865,42.8802,13.1275,42.6254,13.357295
"1168",5.54,28.6527485592569,27.3,"NF",1013.840969,61.1962985,42.8802,13.1275,42.64109,13.206917
"1169",5.54,29.2249893070981,27.9,"NF",415.341827,157.1576385,42.8802,13.1275,42.651632,13.267547
"1170",5.54,29.6070937445741,28.3,"NF",324,100.609276,42.8802,13.1275,42.655239,13.288519
"1171",5.54,33.5477271957431,32.4,"NF",504,57.203047,42.8802,13.1275,42.623556,13.3164
"1172",5.54,33.9342010367122,32.8,"NF",422,54.318882,42.8802,13.1275,42.612412,13.296578
"1173",5.54,33.4511584253819,32.3,"NF",599.46329,118.1213265,42.8802,13.1275,42.621375,13.307882
"1174",5.54,33.3546098762975,32.2,"NF",560.204753,76.899368,42.8802,13.1275,42.598,13.218
"1175",5.54,31.1400064226069,29.9,"NF",638,95.4985045,42.8802,13.1275,42.637948,13.285578
"1176",5.54,77.6886735631392,77.2,"NF",493.600146,7.624585,42.8802,13.1275,43.472301,12.6308
"1177",5.54,96.791786841653,96.4,"NF",477.803906,8.0963035,42.8802,13.1275,43.462101,12.2488
"1178",5.54,79.9746209744066,79.5,"NF",480.171874,10.236795,42.8802,13.1275,43.3041,12.341
"1179",5.54,24.1234325915695,22.5,"NF",833.346095,65.424393,42.8802,13.1275,42.695999,13.242
"1180",5.54,27.701624501101,26.3,"NF",1252.201969,68.08165,42.8802,13.1275,42.771301,13.4125
"1181",5.54,31.6204048044929,30.4,"NF",670,67.5072325,42.8802,13.1275,42.63246,13.286176
"1182",5.54,85.34459561097,84.9,"NF",563.893679,10.0889745,42.8802,13.1275,43.59229,13.507411
"1183",5.54,52.2296850459583,51.5,"NF",905.293998,9.852003,42.8802,13.1275,42.41811,13.078598
"1184",5.54,59.3412167047492,58.7,"NF",549,11.351138,42.8802,13.1275,42.37553,13.339298
"1185",5.54,59.2422990776016,58.6,"NF",1005.173183,13.874275,42.8802,13.1275,42.380539,13.35474
"1186",5.54,59.5390628075384,58.9,"NF",696,19.8108215,42.8802,13.1275,42.373474,13.337026
"1187",5.54,64.0932133692796,63.5,"NF",705,9.186382,42.8802,13.1275,42.344967,13.400949
"1188",5.54,59.2422990776016,58.6,"NF",474,15.966564,42.8802,13.1275,42.377222,13.343888
"1189",5.54,43.5772876622674,42.7,"NF",436.214532,30.8250735,42.8802,13.1275,42.848,13.6479
"1190",5.54,48.6836728277561,47.9,"NF",1052.930462,27.129524,42.8802,13.1275,43.074982,12.604141
"1191",5.54,98.2858077242081,97.9,"NF",199,12.728921,42.8802,13.1275,42.027458,13.425929
"1192",5.54,145.360586129803,145.1,"NF",829,0.9602395,42.8802,13.1275,43.889511,11.991291
"1193",5.54,73.0201342096822,72.5,"NF",444,9.84505,42.8802,13.1275,42.324272,13.59007
"1194",5.54,104.163957298098,103.8,"NF",90,6.938731,42.8802,13.1275,41.998333,13.543056
"1195",5.54,43.4793054222351,42.6,"NF",211,27.371665,42.8802,13.1275,42.932367,12.611065
"1196",5.54,67.0666832339277,66.5,"NF",679,6.4756635,42.8802,13.1275,42.337025,13.468575
"1197",5.54,91.1162993102771,90.7,"NF",316,8.2124155,42.8802,13.1275,43.3683,12.2346
"1198",5.54,33.065087327875,31.9,"NF",450.106119,73.3972815,42.8802,13.1275,42.5942,13.1632
"1199",5.54,25.716337219752,24.2,"NF",145,71.0858995,42.8802,13.1275,43.036714,12.920428
"1200",5.54,94.4017478651746,94,"NF",868.999685,1.276969,42.8802,13.1275,42.085224,13.520722
"1201",5.54,12.1630588258053,8.5,"NF",420.48564,115.085365,42.8802,13.1275,42.829399,13.206
"1202",5.54,193.195988571192,193,"NF",834.594131,0.337005,42.8802,13.1275,41.5628,14.6523
"1203",5.54,9.74935895328508,4.4,"NF",454.259531,572.7540895,42.8802,13.1275,42.850399,13.0928
"1204",5.54,9.08019823572151,2.6,"NF",570.282709,410.537323,42.8802,13.1275,42.894402,13.1528
"1205",5.54,85.643038245966,85.2,"NF",732,3.8458755,42.8802,13.1275,42.271618,13.758301
"1206",5.54,46.9137506494631,46.1,"NF",346.992982,36.183914,42.8802,13.1275,43.008015,12.590602
"1207",5.54,21.9938627803303,20.2,"NF",698,74.03722,42.8802,13.1275,42.719097,13.01228
"1208",5.54,93.4060490546517,93,"NF",466,4.166866,42.8802,13.1275,42.754048,12.003539
"1209",5.54,157.141019469774,156.9,"NF",541,2.0606355,42.8802,13.1275,44.137005,12.241408
"1210",5.54,87.0359121282704,86.6,"NF",1044.714697,3.94843,42.8802,13.1275,42.100933,13.088044
"1211",5.54,165.428927337392,165.2,"NF",648,0.783892,42.8802,13.1275,41.48579,13.82309
"1212",5.54,57.2647360947381,56.6,"NF",407,19.187815,42.8802,13.1275,42.388366,12.947702
"1213",5.54,100.477360634125,100.1,"NF",361.298967,5.035049,42.8802,13.1275,43.491987,12.223396
"1214",5.54,151.350256028855,151.1,"NF",890.927262,0.181669,42.8802,13.1275,42.994091,11.282305
"1215",5.54,174.417114985887,174.2,"NF",727.291194,0.7449645,42.8802,13.1275,41.6611,14.4565
"1216",5.54,55.0912878774857,54.4,"NF",398.01861,32.6165425,42.8802,13.1275,43.343601,12.9119
"1217",5.54,68.5542850593601,68,"NF",790,6.997625,42.8802,13.1275,42.268028,13.11722
"1218",5.54,26.3761255683999,24.9,"NF",351.495505,263.1025235,42.8802,13.1275,43.0263,12.896506
"1219",5.54,37.0363335118367,36,"NF",470.819126,46.6713425,42.8802,13.1275,42.9697,12.7031
"1220",5.54,29.4159820505792,28.1,"NF",341.377307,57.187334,42.8802,13.1275,43.01459,12.83513
"1221",5.54,68.8518699818676,68.3,"NF",1063.133872,19.031223,42.8802,13.1275,43.356972,12.597252
"1222",5.54,70.0424157207617,69.5,"NF",523.783058,7.2014905,42.8802,13.1275,43.355301,12.5726
"1223",5.54,65.6787636911658,65.1,"NF",224,29.143277,42.8802,13.1275,43.31381,12.58949
"1224",5.54,48.6836728277561,47.9,"NF",675.260242,16.6682305,42.8802,13.1275,43.233101,12.789001
"1225",5.54,47.1102961145438,46.3,"NF",929.25549,14.3119545,42.8802,13.1275,42.803818,12.570145
"1226",5.54,119.816276022918,119.5,"NF",1017.544205,1.6091095,42.8802,13.1275,41.81346,13.316985
"1227",5.54,60.9243793567074,60.3,"NF",492,12.448832,42.8802,13.1275,42.420689,13.519362
"1228",5.54,157.640255011212,157.4,"NF",277.004627,2.1030375,42.8802,13.1275,41.472301,12.9072
"1229",5.54,39.080685766757,38.1,"NF",1091,14.4148065,42.8802,13.1275,42.558243,12.968894
"1230",5.54,116.425512667972,116.1,"NF",611.096989,6.7482435,42.8802,13.1275,43.799889,12.447514
"1231",5.54,149.054117688845,148.8,"NF",568,1.0505405,42.8802,13.1275,43.994366,12.107441
"1232",5.54,52.3282906275372,51.6,"NF",439.952239,23.2562275,42.8802,13.1275,43.292511,13.418895
"1233",5.54,18.4764715246175,16.3,"NF",587.932291,194.481308,42.8802,13.1275,42.993401,13.0013
"1234",5.54,18.5647515469505,16.4,"NF",787.333015,69.310024,42.8802,13.1275,42.8993,13.3268
"1235",5.54,77.1918389468731,76.7,"NF",800,5.7948715,42.8802,13.1275,42.249229,12.748319
"1236",5.54,22.2697103708153,20.5,"NF",980.827142,48.485207,42.8802,13.1275,43.059684,13.184466
"1237",5.54,44.1653710501791,43.3,"NF",756.133791,18.697136,42.8802,13.1275,42.52676,13.350837
"1238",5.54,44.1653710501791,43.3,"NF",757.454328,19.3503745,42.8802,13.1275,42.526699,13.3509
"1239",5.54,43.0874691760841,42.2,"NF",579,37.679602,42.8802,13.1275,43.249435,13.008338
"1240",5.54,41.6194665991769,40.7,"NF",773.763258,22.844721,42.8802,13.1275,42.524021,13.244796
"1241",5.54,72.1266247650616,71.6,"NF",1046,1.95869,42.8802,13.1275,42.9619,12.257
"1242",5.54,38.9832015103942,38,"NF",555,143.774506,42.8802,13.1275,43.111583,12.784666
"1243",5.54,13.4063417829026,10.2,"NF",423,162.68013,42.8802,13.1275,42.792442,13.092422
"1244",5.54,13.3304163475864,10.1,"NF",498,272.6813355,42.8802,13.1275,42.792543,13.096475
"1245",5.54,81.9630404511692,81.5,"NF",872.576703,1.284755,42.8802,13.1275,43.00581,12.14362
"1246",5.54,40.6420964026218,39.7,"NF",654.98483,49.54145,42.8802,13.1275,42.558022,13.33799
"1247",5.54,71.034780213639,70.5,"NF",693.626871,12.196044,42.8802,13.1275,42.322872,13.539446
"1248",5.54,11.6180893437777,7.7,"NF",972.255196,213.840057,42.8802,13.1275,42.879299,13.0334
"1249",5.54,70.8362901343654,70.3,"NF",931.72393,2.253905,42.8802,13.1275,43.111031,12.325171
"1250",5.54,130.889457176657,130.6,"NF",1000,1.028952,42.8802,13.1275,41.812042,13.789196
"1251",5.54,48.6836728277561,47.9,"NF",854.269981,12.7337935,42.8802,13.1275,43.066567,13.657076
"1252",5.54,82.5596753869587,82.1,"NF",727.489466,12.7906055,42.8802,13.1275,43.427334,12.448597
"1253",5.54,52.7227654813364,52,"NF",855.838905,15.610941,42.8802,13.1275,42.4356,13.3262
"1254",5.54,18.9190380305131,16.8,"NF",763.091692,176.0988765,42.8802,13.1275,42.813091,13.311026
"1255",5.54,56.2765492900906,55.6,"NF",170,18.594905,42.8802,13.1275,42.430278,12.829097
"1256",5.54,60.7264357590662,60.1,"NF",341.158774,7.8701015,42.8802,13.1275,42.933846,13.860366
"1257",5.54,75.0062664048811,74.5,"NF",752,5.189971,42.8802,13.1275,42.289706,13.557652
"1258",5.54,59.7369232552196,59.1,"NF",689.242299,23.127267,42.8802,13.1275,43.330799,12.7408
"1259",5.54,16.8240898713719,14.4,"NF",821.321471,54.1677495,42.8802,13.1275,42.900253,12.952842
"1260",5.54,90.220452226754,89.8,"NF",258,11.1495555,42.8802,13.1275,43.68558,13.226162
"1261",5.54,55.1900353324765,54.5,"NF",534.973894,13.4051655,42.8802,13.1275,42.632,12.5536
"1262",5.54,129.692135459325,129.4,"NF",889.599638,0.965259,42.8802,13.1275,43.934326,12.44929
"1263",5.54,24.2167297544487,22.6,"NF",429.228641,29.753686,42.8802,13.1275,43.03717,13.304135
"1264",5.54,112.03829702383,111.7,"NF",382.031865,3.8303545,42.8802,13.1275,43.573502,12.1312
"1265",5.54,46.0296643481136,45.2,"NF",968.233606,14.988975,42.8802,13.1275,42.515139,13.371038
"1266",5.54,36.45339490363,35.4,"NF",686.769402,49.3071405,42.8802,13.1275,42.72324,12.751268
"1267",5.54,36.9391391345278,35.9,"NF",533.470351,27.7549445,42.8802,13.1275,42.734402,12.7363
"1268",5.54,81.7641730833254,81.3,"NF",272,10.181556,42.8802,13.1275,43.517905,13.619388
"1269",5.54,110.542887604766,110.2,"NF",538.428785,2.3478665,42.8802,13.1275,43.571499,12.154
"1270",5.54,157.440560212418,157.2,"NF",486,0.3977555,42.8802,13.1275,43.908112,11.794457
"1271",5.54,110.44319807032,110.1,"NF",1263.590202,1.623219,42.8802,13.1275,42.089,13.934
"1272",5.54,110.941651330778,110.6,"NF",363.572963,5.100818,42.8802,13.1275,42.0734,13.9166
